TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceLastTransaction,TransactionType,Location,Channel,CustomerOccupation,Target,cluster
42713.861000000004,1196.0,16250.0,5.0,83070032.2012,-235087.99999999997,Debit,San Antonio,Branch,Student,2,2
1650.471,1568.0,40320.0,5.0,20191110.312799998,-229991.99999999997,Debit,Colorado Springs,ATM,Student,5,5
1452761.595,4048.0000000000005,58880.0,5.0,156997760.12019998,-237635.99999999997,Debit,Atlanta,Branch,Doctor,1,1
74470.8285,1568.0,42060.0,5.0,24094469.354,-203055.99999999997,Credit,Virginia Beach,Online,Student,5,5
146811.47350000002,3056.0,34810.0,17.0,140963163.44599998,-212155.99999999997,Credit,Mesa,Online,Engineer,4,4
62286.131,1940.0,2910.0000000000005,5.0,128775840.50319998,-220891.99999999997,Debit,Charlotte,Online,Doctor,2,2
1962504.0975000001,3862.0,45830.0,5.0,3090595.2175999996,-239091.99999999997,Credit,San Jose,Branch,Doctor,6,6
39605.324,1382.0,17120.0,5.0,14123780.6712,-205967.99999999997,Debit,Charlotte,Branch,Student,5,5
1270490.0335000001,1444.0,63520.0,5.0,29699727.451199997,-233995.99999999997,Debit,Atlanta,Branch,Student,0,0
554106.5745,3428.0,31910.0,5.0,131458563.02739999,-130620.0,Debit,Los Angeles,,Engineer,7,7
67255.9525,1878.0,30460.0,5.0,213190777.51779997,-147728.0,Debit,Boston,Branch,Doctor,1,1
412034.9205,2870.0,7550.0,5.0,79864689.80079998,-131712.0,Credit,Los Angeles,ATM,Doctor,7,7
48700.673,3552.0,19150.0,5.0,128178836.92699997,-138264.0,Debit,Louisville,Branch,Engineer,7,7
1185197.1509999998,2560.0,11610.0,5.0,87870756.19919999,-235087.99999999997,Debit,Memphis,ATM,Engineer,2,2
856555.7115,3924.0,22340.0,5.0,116984833.91399999,-120064.0,Debit,Houston,ATM,Retired,7,7
725172.052,2064.0,59170.0,5.0,33542835.695399996,-226715.99999999997,Debit,Raleigh,Branch,Engineer,0,0
21184.363999999998,1878.0,12480.0,5.0,103884971.73959999,-229991.99999999997,Debit,Phoenix,Online,Engineer,2,2
528566.681,2250.0,19440.0,5.0,144271006.58499998,-171388.0,Debit,Fort Worth,ATM,Doctor,1,1
344932.73600000003,4854.000000000001,23500.0,5.0,87914493.8148,-175756.0,Debit,Philadelphia,Online,Retired,3,3
62055.869000000006,2746.0,13060.0,5.0,116747103.60879998,-183400.0,Debit,Kansas City,Branch,Doctor,2,2
525611.652,4916.000000000001,31620.0,5.0,67593462.04439999,-178668.0,Debit,Portland,Branch,Retired,3,3
720432.4924999999,1196.0,9290.0,5.0,19447422.080199998,-122612.0,Debit,Fort Worth,Branch,Student,5,5
746394.533,1444.0,44960.0,5.0,27074429.1434,-161196.0,Debit,Fresno,ATM,Student,5,5
945686.294,1568.0,11030.0,5.0,8593947.645799998,-224167.99999999997,Debit,Indianapolis,ATM,Student,5,5
285621.0825,3552.0,7260.0,5.0,116073782.35639998,-124796.0,Debit,Mesa,ATM,Doctor,7,7
,3862.0,13640.0,21.0,38629193.101399995,-209607.99999999997,Credit,Philadelphia,Branch,Retired,4,4
751537.0510000001,3118.0,29880.0,5.0,35798149.479399994,-176484.0,Debit,,Branch,Engineer,2,2
356887.17150000005,2560.0,15380.0,5.0,5987245.262999999,-204511.99999999997,Credit,Fresno,Branch,Engineer,2,2
618791.008,1692.0,16540.0,5.0,18423902.3682,-219799.99999999997,Debit,Jacksonville,ATM,Student,5,5
38895.349500000004,1134.0,6390.0,5.0,11847193.149,-122976.0,Debit,Miami,Branch,Student,5,5
538448.7585,2932.0,37420.0,13.0,117359132.69239998,-125524.0,Debit,Mesa,ATM,Engineer,4,4
381889.78700000007,3800.0,78020.0,5.0,69309196.46859999,-191771.99999999997,Debit,Houston,ATM,Retired,0,0
200001.99550000002,3924.0,31330.0,5.0,74522006.16459998,-140448.0,Credit,Louisville,Online,Retired,7,7
678486.4315,3242.0,31620.0,21.0,27110579.621599995,-164836.0,Credit,New York,Branch,Retired,4,4
107187.221,2436.0,19730.0,5.0,79537996.59039998,-237635.99999999997,Debit,Seattle,Online,Engineer,2,2
20666.2745,1940.0,51630.0,5.0,159254859.11299998,-221619.99999999997,,Indianapolis,ATM,Doctor,1,1
183346.3775,2064.0,14800.0,5.0,36221095.19759999,-209607.99999999997,Debit,Louisville,Branch,Engineer,2,2
915426.0295,1692.0,80630.0,5.0,97711570.94179998,-125524.0,Debit,Columbus,Online,Engineer,0,0
17461.795,3242.0,18280.0,5.0,41527777.122999996,-223803.99999999997,Credit,,Online,Retired,3,3
41082.838500000005,3552.0,28720.0,5.0,9802534.0034,-122976.0,Debit,Louisville,Online,Doctor,7,7
533977.838,1754.0,7550.0,5.0,20037284.8212,-145908.0,Debit,Jacksonville,Branch,Student,5,5
744705.9450000001,4544.000000000001,11610.0,5.0,44959394.7388,-161196.0,Credit,Los Angeles,Online,Retired,3,3
413301.3615,1692.0,62650.0,5.0,23543286.137,-183400.0,Debit,Detroit,ATM,Student,0,0
372967.13450000004,4110.000000000001,46700.0,5.0,214163865.08119997,-203783.99999999997,Debit,Milwaukee,ATM,Doctor,1,1
72340.90500000001,1258.0,31620.0,5.0,25901993.263999995,-180488.0,Debit,Miami,ATM,Student,5,5
37590.531500000005,3986.0000000000005,35390.0,5.0,15794587.340599999,-185220.0,Debit,Charlotte,Branch,Retired,3,3
156098.7075,2560.0,29880.0,5.0,107000309.86299998,-237635.99999999997,Debit,Houston,Online,Engineer,2,2
603555.339,3614.0,66130.0,5.0,147628686.803,-147000.0,Credit,Virginia Beach,Branch,Engineer,0,0
895412.424,3614.0,3200.0000000000005,5.0,162381354.7914,-156100.0,Debit,Las Vegas,ATM,Doctor,1,1
761802.8985,1382.0,29010.0,5.0,10704213.214799998,,Debit,Los Angeles,ATM,Student,5,5
906618.508,3428.0,25240.0,5.0,106053702.89679998,-224895.99999999997,Debit,New York,Branch,Engineer,2,2
128851.03750000002,3676.0,4070.0000000000005,5.0,134314599.57259998,-128072.0,Debit,Indianapolis,Online,Doctor,7,7
197008.5895,4916.000000000001,34520.0,5.0,69280186.82559998,-198687.99999999997,Debit,Albuquerque,Branch,Retired,3,3
882843.9565,2188.0,42350.0,13.0,103998034.9636,-222347.99999999997,Credit,Fresno,Online,Doctor,4,4
870179.5465,4110.000000000001,42640.0,5.0,94711825.08819999,-245279.99999999997,Debit,Seattle,Branch,Doctor,3,3
512659.4145,1630.0,49310.0,5.0,20568979.508799996,-160104.0,Debit,Seattle,ATM,Student,5,5
213491.51100000003,4110.000000000001,12480.0,5.0,213482956.6914,-162288.0,Debit,Boston,ATM,Doctor,1,1
232507.3145,4234.000000000001,45830.0,5.0,193260408.9398,-115332.0,Debit,Phoenix,ATM,Doctor,1,1
409252.58800000005,3180.0,27270.0,5.0,71942676.98339999,-115332.0,Debit,Mesa,Branch,Retired,7,7
360513.798,3738.0,52210.0,5.0,32053227.719199996,-165200.0,Debit,Nashville,ATM,Engineer,0,0
905467.198,2126.0,40900.0,5.0,220671843.7616,-135716.0,Credit,San Jose,Online,Doctor,1,1
160780.70150000002,3552.0,13640.0,5.0,75295745.41199999,-142268.0,Debit,Nashville,ATM,Engineer,7,7
407065.099,4482.000000000001,30460.0,5.0,107485440.3544,-163744.0,Debit,Austin,Branch,Retired,3,3
190273.426,4916.000000000001,58590.0,5.0,38792390.9392,-224531.99999999997,Debit,San Francisco,Online,Retired,3,3
1610548.6305000002,3738.0,24950.0,5.0,171662357.80779997,-201599.99999999997,Credit,Louisville,Branch,Doctor,1,1
57393.063500000004,4730.000000000001,12480.0,13.0,42173278.8716,-168840.0,Credit,Philadelphia,Online,Retired,4,4
8136.184000000001,2374.0,11030.0,5.0,116376821.55019997,-207059.99999999997,Debit,San Diego,Online,Engineer,2,2
96499.2265,3614.0,18570.0,5.0,113136221.27599998,-151004.0,Credit,Raleigh,Online,Doctor,7,7
260676.03250000003,3552.0,78020.0,5.0,22023478.3786,-167748.0,Debit,Fresno,Online,Retired,0,0
707154.0504999999,4234.000000000001,9870.0,5.0,203756544.07939997,-212155.99999999997,Debit,Raleigh,Branch,Doctor,1,1
34443.6175,3986.0000000000005,39160.0,5.0,183651968.87599996,-189223.99999999997,Credit,Sacramento,Branch,Doctor,1,1
245229.29,1940.0,13640.0,5.0,128401095.42259997,-223803.99999999997,Credit,Virginia Beach,Branch,Engineer,2,2
32102.6205,2808.0,13930.0,5.0,32767906.308799997,-226715.99999999997,Debit,Houston,Online,Engineer,2,2
608505.972,2746.0,23210.0,5.0,214370056.69759998,-120428.0,Debit,Fort Worth,Branch,Doctor,1,1
914581.7355,4916.000000000001,33360.0,5.0,72810585.99499999,-171024.0,Debit,Charlotte,ATM,Retired,3,3
300453.79300000006,1506.0,46410.0,5.0,133617178.0014,-151004.0,Debit,Portland,Branch,Student,0,0
105767.272,2126.0,75700.0,5.0,56412550.562599994,-151004.0,Credit,Houston,Online,Engineer,0,0
30202.959000000003,1692.0,11030.0,5.0,10267432.128399998,-242731.99999999997,Debit,Denver,Branch,Student,5,5
678659.128,4358.000000000001,42060.0,5.0,100821553.43879998,-133168.0,Debit,Las Vegas,,Retired,7,7
570186.5375,4730.000000000001,51630.0,5.0,81068961.90379998,-142268.0,Debit,Phoenix,Online,Retired,3,3
1243127.2325000002,2250.0,35100.0,5.0,205001132.14779997,-122976.0,Debit,Omaha,Branch,Doctor,1,1
143990.76400000002,3056.0,51630.0,5.0,143539814.81399998,-170296.0,Debit,El Paso,ATM,Engineer,1,1
525611.652,1754.0,10160.0,5.0,15310498.221,-199415.99999999997,Debit,Virginia Beach,Online,Student,5,5
414088.0900000001,3180.0,19150.0,5.0,54398686.26879999,-195775.99999999997,Credit,Jacksonville,Branch,Retired,3,3
1849330.3245,2560.0,71930.0,5.0,99830613.78739999,-176120.0,Debit,Louisville,ATM,Engineer,6,6
807068.5700000001,1630.0,15960.0,5.0,26462102.525,-207059.99999999997,Debit,Louisville,Branch,Student,5,5
1320859.8460000001,1444.0,6390.0,5.0,77227192.56619999,-180124.0,Credit,Memphis,Branch,Student,5,5
547217.903,3428.0,43510.0,5.0,220889490.46779996,-221619.99999999997,Credit,Sacramento,Branch,Doctor,1,1
409770.67750000005,3924.0,4360.0,5.0,77929969.76379998,-213611.99999999997,Debit,Boston,ATM,Doctor,3,3
888638.8835,3180.0,46120.0,5.0,152320364.2968,-148092.0,Credit,Las Vegas,Branch,Doctor,1,1
287885.32550000004,4544.000000000001,51050.0,5.0,111448008.82079998,-176484.0,Debit,Columbus,ATM,,3,3
,3180.0,38000.0,5.0,31484638.716399997,-143360.0,Debit,Fresno,Branch,Retired,7,7
593999.466,3614.0,42640.0,5.0,14460887.599599998,-189223.99999999997,Debit,Charlotte,Online,Doctor,3,3
723560.218,1630.0,20600.0,5.0,95670333.44639997,-229263.99999999997,Credit,Mesa,Branch,Student,2,2
148231.42250000002,4234.000000000001,45540.0,5.0,209434400.66779995,-116424.0,Debit,Virginia Beach,Branch,Doctor,1,1
281917.702,3986.0000000000005,78890.0,5.0,59367219.893999994,-154644.0,Debit,Portland,ATM,Retired,0,0
242926.66999999998,1382.0,42350.0,5.0,14306318.270999998,-192863.99999999997,Debit,San Antonio,Branch,Student,5,5
194456.519,1506.0,13350.0,5.0,10462317.4224,-223439.99999999997,Debit,Boston,ATM,Student,5,5
354929.94450000004,3614.0,77730.0,5.0,17207580.1058,-181580.0,Debit,Denver,Branch,Doctor,0,0
865689.4375,2870.0,50760.0,5.0,20179952.757799998,-224895.99999999997,Debit,Colorado Springs,ATM,Engineer,2,2
991028.7195,1568.0,27270.0,5.0,19415139.554399997,-116788.0,Credit,Charlotte,ATM,Student,5,5
1688665.014,1568.0,8420.0,5.0,3897360.8278000006,-135716.0,Debit,Sacramento,ATM,Student,6,6
678678.3165,,47280.0,5.0,141340883.8746,-160832.0,Debit,San Jose,Online,Engineer,1,1
127968.3665,1568.0,40610.0,5.0,18005865.9742,-134988.0,Credit,San Antonio,Branch,Student,5,5
183730.14750000002,1940.0,49020.0,5.0,5022786.2088,-175756.0,Debit,Los Angeles,Branch,Engineer,0,0
84256.9635,1692.0,24950.0,5.0,,-162652.0,Debit,Albuquerque,Online,Student,5,5
188105.1255,3366.0,47860.0,5.0,94072422.80299999,-117880.0,Debit,El Paso,Branch,Engineer,7,7
1185197.1509999998,2622.0,37130.0,5.0,106457308.85299999,-228899.99999999997,Debit,Boston,ATM,Engineer,2,2
1705032.8045,3862.0,29590.0,5.0,117468923.03359999,-186312.0,Debit,San Antonio,Online,Retired,6,6
206238.258,1382.0,37420.0,5.0,8795676.2402,-122976.0,Debit,Omaha,Branch,Student,5,5
70172.6045,3862.0,20020.0,5.0,38427762.0418,-166292.0,Debit,Omaha,ATM,Retired,3,3
1104528.697,2684.0,37420.0,5.0,3487357.8733999995,-186675.99999999997,Debit,Oklahoma City,Online,Doctor,6,6
162891.4365,2312.0,20310.0,5.0,70450539.96139999,-194319.99999999997,Debit,San Jose,ATM,Engineer,2,2
1597059.115,4296.000000000001,24950.0,5.0,,-175756.0,Credit,Austin,Branch,Retired,6,6
346640.51250000007,1382.0,11030.0,21.0,12139669.857399998,-122976.0,Debit,Charlotte,Branch,Student,4,4
14890.536,3242.0,24370.0,5.0,109985476.51139998,-214703.99999999997,Credit,Las Vegas,Online,Retired,3,3
209730.565,3490.0,7840.0,5.0,200986495.09139997,-168112.0,Debit,Fort Worth,Branch,Doctor,1,1
441489.26800000004,4916.000000000001,35970.0,5.0,66441109.76399999,-201963.99999999997,Debit,Austin,Online,Retired,3,3
694470.452,3366.0,32200.0,5.0,111193467.79939999,-227443.99999999997,Debit,Detroit,ATM,Retired,3,3
136795.07650000002,4234.000000000001,15960.0,9.0,107493920.09619999,-233995.99999999997,Debit,Chicago,ATM,Retired,3,3
234963.4425,2870.0,28430.0,5.0,107938139.55259998,-240183.99999999997,Debit,New York,Branch,Doctor,2,2
1232918.9505,4048.0000000000005,37130.0,5.0,169861379.66339996,-163744.0,Debit,Mesa,ATM,Doctor,1,1
120619.171,1568.0,9000.0,5.0,15478307.848199999,-199415.99999999997,Debit,Houston,Branch,Student,5,5
336201.9685000001,4296.000000000001,20020.0,5.0,89841329.17959999,-116788.0,Credit,Mesa,ATM,Doctor,7,7
322367.06000000006,2002.0,3200.0000000000005,5.0,52047566.279199995,-160104.0,Credit,Tucson,Branch,Engineer,7,7
21990.281000000003,4172.000000000001,21180.0,5.0,98614291.52499999,-143360.0,Debit,Chicago,Online,Retired,7,7
733135.2795,3862.0,42640.0,5.0,151089611.59659997,-189223.99999999997,Credit,Omaha,Branch,Doctor,1,1
25866.358,1134.0,5810.0,13.0,7763974.321199999,-150276.0,Debit,Las Vegas,Online,Student,4,4
125339.54199999999,1754.0,15670.0,5.0,136345720.8848,-134624.0,Debit,Mesa,ATM,Student,7,7
159399.12949999998,1692.0,84400.0,17.0,99745072.53239998,-243823.99999999997,Debit,Miami,Branch,Engineer,4,4
1400952.645,4792.000000000001,26980.0,5.0,94973953.247,-171024.0,Credit,Chicago,Branch,Retired,3,3
163697.3535,3862.0,7840.0,5.0,90683501.43099998,-120428.0,Debit,Kansas City,ATM,Retired,7,7
1394255.8585,1134.0,80340.0,5.0,15007161.492399998,-134260.0,Debit,Phoenix,ATM,Student,0,0
250218.30000000005,2808.0,18280.0,5.0,65178669.60759998,-212155.99999999997,Debit,Raleigh,Branch,Engineer,2,2
130673.94499999999,1258.0,13640.0,5.0,20571657.321999997,-245279.99999999997,Debit,Milwaukee,ATM,Student,5,5
125224.41100000001,1630.0,20890.0,5.0,109799814.79619998,-121520.0,Debit,Sacramento,Branch,Student,7,7
367690.297,3924.0,14800.0,5.0,29480890.6058,-169932.0,Debit,Jacksonville,Branch,Doctor,7,7
408485.048,2436.0,35390.0,5.0,104683555.14279999,-195411.99999999997,Debit,Fresno,Online,Doctor,2,2
169588.223,1878.0,40030.0,5.0,55160375.3568,-239819.99999999997,Debit,Virginia Beach,ATM,Engineer,2,2
93582.5745,2622.0,14800.0,5.0,30351031.128399998,-185584.0,,Austin,Online,Engineer,2,2
554739.795,1692.0,59750.0,5.0,,-176120.0,Debit,Baltimore,ATM,Student,0,0
748524.4565,1630.0,14220.0,5.0,38935951.4802,-143360.0,Debit,El Paso,Online,Engineer,5,5
92661.5265,2312.0,70190.0,5.0,132156133.36599998,-148456.0,Debit,San Diego,Online,Engineer,0,0
640569.9554999999,3924.0,39160.0,5.0,24705308.2984,-168840.0,Debit,Fresno,ATM,Retired,3,3
2061401.6265,4172.000000000001,22920.0,5.0,29926151.433999997,-244187.99999999997,Debit,Portland,Branch,Retired,6,6
192403.3495,4916.000000000001,14800.0,5.0,64117362.97599998,-176484.0,Debit,Miami,Online,Retired,3,3
85465.839,1940.0,47570.0,5.0,5391431.825999999,-140812.0,Debit,San Antonio,ATM,Engineer,0,0
2218536.253,3242.0,11610.0,5.0,12447320.8406,-149912.0,Credit,Phoenix,,Doctor,6,6
157672.1645,1754.0,6100.0,5.0,28460197.474399995,-117880.0,Debit,Fort Worth,Branch,Student,5,5
2006061.9925000002,1196.0,43510.0,5.0,8382549.1704,-135716.0,Debit,Baltimore,Online,Student,6,6
858532.127,2002.0,18860.0,5.0,91242420.55279998,-117880.0,Debit,Charlotte,Online,Engineer,7,7
1132620.661,1568.0,13930.0,5.0,15892625.057199998,-184128.0,Credit,Austin,Branch,Student,5,5
369820.2205,4420.000000000001,45540.0,5.0,30315178.185,-140812.0,Debit,Milwaukee,Branch,Retired,7,7
280171.54850000003,1630.0,78020.0,5.0,3299613.4145999993,-204147.99999999997,Debit,San Francisco,Online,Student,0,0
261059.80250000005,1506.0,18280.0,13.0,16774220.669599999,-237635.99999999997,Debit,Atlanta,Online,Student,4,4
22201.3545,3490.0,18570.0,5.0,30670137.2014,-117152.0,Credit,New York,Branch,Retired,7,7
196375.369,3180.0,22630.0,5.0,,-195775.99999999997,Debit,San Antonio,Online,Doctor,2,2
15005.667000000001,2250.0,79180.0,5.0,33331288.452599995,-242731.99999999997,Debit,Boston,ATM,Engineer,0,0
152414.5155,4606.000000000001,20890.0,5.0,97879678.10379998,-171388.0,Debit,Dallas,ATM,Retired,3,3
742537.6445,3614.0,39740.0,5.0,27914072.348999996,-234723.99999999997,Debit,Raleigh,Branch,Retired,3,3
98283.757,1444.0,23790.0,5.0,24763773.886599995,-180488.0,Debit,Fresno,Branch,Student,5,5
491321.8025,3366.0,10160.0,5.0,102801052.46319999,-188495.99999999997,Debit,Nashville,ATM,Retired,3,3
14948.1015,2126.0,86430.0,5.0,19635166.538999997,-185220.0,Debit,Los Angeles,Branch,Doctor,0,0
448454.69350000005,3924.0,3200.0000000000005,5.0,90681269.91999999,-145544.0,Debit,Louisville,Branch,Doctor,7,7
338427.83450000006,3428.0,36550.0,5.0,36014606.046399996,-240183.99999999997,Debit,Boston,Branch,Retired,3,3
235308.8355,1320.0,44380.0,5.0,5341743.5144,-205967.99999999997,Debit,Milwaukee,Branch,Student,5,5
165808.0885,4668.000000000001,36260.0,5.0,46545106.4554,-214703.99999999997,Debit,Fresno,ATM,Retired,3,3
41389.8545,3366.0,20600.0,5.0,112877068.46519998,-137172.0,Debit,San Francisco,ATM,Retired,7,7
158631.5895,1630.0,13350.0,5.0,4323133.126599999,-159740.0,Debit,Milwaukee,Branch,Student,5,5
866073.2075,2932.0,,5.0,114669418.10039999,-155736.0,Credit,Baltimore,Branch,Engineer,7,7
574542.327,3924.0,15380.0,5.0,70447564.61339998,,Credit,San Jose,Branch,Retired,3,3
1042837.6695000001,1134.0,35390.0,5.0,91715649.65219998,-163744.0,Debit,Los Angeles,ATM,Student,5,5
665380.686,1320.0,33650.0,5.0,24364482.185,-113876.0,Credit,San Jose,Branch,Student,5,5
91107.258,1506.0,19150.0,5.0,8710730.0548,-227443.99999999997,Debit,El Paso,Branch,Student,5,5
124572.00200000001,3614.0,68450.0,5.0,81550819.51239999,-195411.99999999997,Debit,Atlanta,Branch,Engineer,0,0
672979.332,1754.0,13930.0,5.0,29499188.996,-168112.0,Credit,Fresno,ATM,Student,5,5
7291.89,4048.0000000000005,50470.0,5.0,85793665.76039998,-168476.0,Debit,Charlotte,Online,Doctor,3,3
43251.139,1630.0,12190.0,5.0,106206784.55139998,-158284.0,Debit,El Paso,Online,Engineer,2,2
1472026.849,3862.0,11030.0,5.0,70405314.67179999,,Credit,Mesa,Branch,Retired,6,6
321350.06950000004,2188.0,29880.0,5.0,34114400.0462,-124068.0,Debit,Sacramento,ATM,Engineer,7,7
83758.0625,1878.0,61490.0,5.0,42706312.465799995,-135716.0,Credit,Charlotte,Branch,Engineer,0,0
750424.118,3490.0,30460.0,5.0,102428836.42839998,-203055.99999999997,Debit,Fresno,Online,,2,2
749829.2744999999,2746.0,9870.0,5.0,81830502.2244,-135716.0,Debit,Portland,Online,Doctor,7,7
975083.076,2436.0,38000.0,5.0,83450281.67559998,-214339.99999999997,Debit,Mesa,ATM,Engineer,2,2
70537.186,4048.0000000000005,31330.0,5.0,18282573.3382,-209607.99999999997,,Philadelphia,Online,Retired,3,3
637691.6805,1692.0,29300.0,5.0,2865807.6761999996,-183764.0,Debit,Kansas City,ATM,Student,5,5
694796.6564999999,2002.0,9000.0,5.0,98041983.33719999,-224895.99999999997,Debit,New York,Branch,Engineer,2,2
81704.893,1878.0,23210.0,5.0,200612940.14999998,-232539.99999999997,Debit,San Jose,Online,Doctor,1,1
234771.5575,3304.0,54530.0,5.0,96289800.89999999,-208879.99999999997,,Atlanta,Branch,Retired,3,3
477141.50100000005,1754.0,32780.0,5.0,38254001.7186,-233631.99999999997,Debit,Chicago,Online,Engineer,2,2
885069.8225,3366.0,49600.0,5.0,10058265.163999999,-158648.0,Credit,Sacramento,Online,Doctor,0,0
118527.6245,3490.0,14220.0,5.0,183760569.07799998,-147364.0,Debit,Charlotte,Branch,Doctor,1,1
516017.402,1816.0,42930.0,5.0,130400380.51119997,-163744.0,Debit,Chicago,Branch,Engineer,2,2
583273.0945,1506.0,22340.0,21.0,23667209.3812,,Debit,Fort Worth,Online,Student,4,4
420266.78700000007,3366.0,19730.0,5.0,109726918.77019997,-112784.0,Credit,San Diego,Online,Engineer,7,7
240125.149,1258.0,9000.0,5.0,27450364.363199998,-158648.0,Debit,Baltimore,Branch,Student,5,5
91337.52,3304.0,33360.0,5.0,20567343.067399997,-226351.99999999997,Debit,Austin,Online,Engineer,2,2
1137532.9170000001,4606.000000000001,71930.0,5.0,111709244.37519997,-152460.0,Debit,Memphis,Online,Retired,0,0
714771.885,1382.0,61200.0,5.0,58046462.9168,-140812.0,Debit,Nashville,ATM,Student,0,0
9057.232,2002.0,5810.0,5.0,71289588.0974,-207059.99999999997,Debit,Fort Worth,Branch,Engineer,2,2
278099.1905,2622.0,21470.0,5.0,102463945.5348,-196503.99999999997,Debit,Fresno,Branch,Engineer,2,2
607431.416,1754.0,75700.0,5.0,128587352.20739998,-158284.0,Debit,Denver,Online,Engineer,0,0
17615.303,1382.0,40610.0,5.0,13200530.1868,-177940.0,Debit,San Francisco,Online,,5,5
808315.8225,1568.0,19150.0,5.0,106736098.96059997,-244187.99999999997,Debit,Fort Worth,Online,Student,2,2
356349.89350000006,2994.0,56270.0,5.0,39868425.5434,-166292.0,Debit,Virginia Beach,Branch,Engineer,0,0
